name,level,exp
Weezing,46,789529
Weezing,66,2382077
Weezing,86,5417322
Weezing,7,2043
Weezing,27,152464
Weezing,47,843344
Weezing,67,2494112
Weezing,87,5630970
Weezing,8,3149
Weezing,28,170712
Weezing,48,899555
Weezing,68,2609667
Weezing,88,5856302
Weezing,9,4618
Weezing,29,190363
Weezing,49,958214
Weezing,69,2728812
Weezing,89,6096150
Weezing,10,6503
Weezing,30,211469
Weezing,50,1019374
Weezing,70,2851618
Weezing,90,6354674
Weezing,11,8856
Weezing,31,234081
Weezing,51,1083088
Weezing,71,2978160
Weezing,91,6638148
Weezing,12,11728
Weezing,32,258253
Weezing,52,1149409
Weezing,72,3108518
Weezing,92,6956295
Weezing,13,15172
Weezing,33,284035
Weezing,53,1218391
Weezing,73,3242780
Weezing,93,7324657
Weezing,14,19238
Weezing,34,311481
Weezing,54,1290086
Weezing,74,3381040
Weezing,94,7768963
Weezing,15,23980
Weezing,35,340641
Weezing,55,1364550
Weezing,75,3523403
Weezing,95,8333558
Weezing,16,29450
Weezing,36,371569
Weezing,56,1441835
Weezing,76,3669987
Weezing,96,9098554
Weezing,17,35698
Weezing,37,404316
Weezing,57,1521996
Weezing,77,3820927
Weezing,97,10216997
Weezing,18,42777
Weezing,38,438935
Weezing,58,1605088
Weezing,78,3976379
Weezing,98,12001703
Weezing,19,50740
Weezing,39,475477
Weezing,59,1691166
Weezing,79,4136529
Weezing,99,15147810
Weezing,20,59637
Weezing,40,513995
Weezing,60,1780285
Weezing,80,4301600
Weezing,100,21373492
Rhyhorn,1,0
Rhyhorn,21,54251
Rhyhorn,41,432735
Rhyhorn,61,1461201
Rhyhorn,81,3489606
Rhyhorn,2,118
Rhyhorn,22,62775
Rhyhorn,42,465999
Rhyhorn,62,1535624
Rhyhorn,82,3626794
Rhyhorn,3,170
Rhyhorn,23,72150
Rhyhorn,43,500927
Rhyhorn,63,1612553
Rhyhorn,83,3768644
Rhyhorn,4,303
Rhyhorn,24,82417
Rhyhorn,44,537560
Rhyhorn,64,1692036
Rhyhorn,84,3915601
Rhyhorn,5,558
Rhyhorn,25,93616
Rhyhorn,45,575940
Rhyhorn,65,1774117
Rhyhorn,85,4068252
Rhyhorn,6,975
Rhyhorn,26,105789
Rhyhorn,46,616106
Rhyhorn,66,1858846
Rhyhorn,86,4227390
Rhyhorn,7,1594
Rhyhorn,27,118975
Rhyhorn,47,658101
Rhyhorn,67,1946272
Rhyhorn,87,4394109
Rhyhorn,8,2457
Rhyhorn,28,133214
Rhyhorn,48,701965
Rhyhorn,68,2036445
Rhyhorn,88,4569947
Rhyhorn,9,3604
Rhyhorn,29,148549
Rhyhorn,49,747739
Rhyhorn,69,2129420
Rhyhorn,89,4757111
Rhyhorn,10,5075
Rhyhorn,30,165019
Rhyhorn,50,795465
Rhyhorn,70,2225251
Rhyhorn,90,4958850
Rhyhorn,11,6911
Rhyhorn,31,182664
Rhyhorn,51,845184
Rhyhorn,71,2323998
Rhyhorn,91,5180058
Rhyhorn,12,9152
Rhyhorn,32,201527
Rhyhorn,52,896938
Rhyhorn,72,2425722
Rhyhorn,92,5428323
Rhyhorn,13,11839
Rhyhorn,33,221646
Rhyhorn,53,950767
Rhyhorn,73,2530493
Rhyhorn,93,5715773
Rhyhorn,14,15012
Rhyhorn,34,243063
Rhyhorn,54,1006715
Rhyhorn,74,2638384
Rhyhorn,94,6062485
Rhyhorn,15,18713
Rhyhorn,35,265818
Rhyhorn,55,1064822
Rhyhorn,75,2749476
Rhyhorn,95,6503065
Rhyhorn,16,22981
Rhyhorn,36,289953
Rhyhorn,56,1125131
Rhyhorn,76,2863863
Rhyhorn,96,7100028
Rhyhorn,17,27857
Rhyhorn,37,315507
Rhyhorn,57,1187685
Rhyhorn,77,2981648
Rhyhorn,97,7972801
Rhyhorn,18,33381
Rhyhorn,38,342521
Rhyhorn,58,1252525
Rhyhorn,78,3102955
Rhyhorn,98,9365490
Rhyhorn,19,39595
Rhyhorn,39,371037
Rhyhorn,59,1319696
Rhyhorn,79,3227927
Rhyhorn,99,11820546
Rhyhorn,20,46538
Rhyhorn,40,401095
Rhyhorn,60,1389240
Rhyhorn,80,3356740
Rhyhorn,100,16678737
Rhydon,1,0
Rhydon,21,81980
Rhydon,41,653911
Rhydon,61,2208037
Rhydon,81,5273182
Rhydon,2,179
Rhydon,22,94860
Rhydon,42,704176
Rhydon,62,2320498
Rhydon,82,5480488
Rhydon,3,257
Rhydon,23,109027
Rhydon,43,756956
Rhydon,63,2436747
Rhydon,83,5694840
Rhydon,4,458
Rhydon,24,124542
Rhydon,44,812313
Rhydon,64,2556854
Rhydon,84,5916908
Rhydon,5,843
Rhydon,25,141465
Rhydon,45,870309
Rhydon,65,2680888
Rhydon,85,6147580
Rhydon,6,1473
Rhydon,26,159859
Rhydon,46,931005
Rhydon,66,2808923
Rhydon,86,6388056
Rhydon,7,2409
Rhydon,27,179784
Rhydon,47,994464
Rhydon,67,2941033
Rhydon,87,6639988
Rhydon,8,3713
Rhydon,28,201302
Rhydon,48,1060747
Rhydon,68,3077296
Rhydon,88,6905698
Rhydon,9,5446
Rhydon,29,224474
Rhydon,49,1129917
Rhydon,69,3217790
Rhydon,89,7188524
Rhydon,10,7669
Rhydon,30,249362
Rhydon,50,1202036
Rhydon,70,3362602
Rhydon,90,7493373
Rhydon,11,10443
Rhydon,31,276026
Rhydon,51,1277167
Rhydon,71,3511819
Rhydon,91,7827643
Rhydon,12,13830
Rhydon,32,304529
Rhydon,52,1355373
Rhydon,72,3665536
Rhydon,92,8202799
Rhydon,13,17890
Rhydon,33,334932
Rhydon,53,1436715
Rhydon,73,3823856
Rhydon,93,8637168
Rhydon,14,22686
Rhydon,34,367295
Rhydon,54,1521258
Rhydon,74,3986891
Rhydon,94,9161089
Rhydon,15,28278
Rhydon,35,401681
Rhydon,55,1609065
Rhydon,75,4154764
Rhydon,95,9826854
Rhydon,16,34727
Rhydon,36,438151
Rhydon,56,1700198
Rhydon,76,4327615
Rhydon,96,10728931
Rhydon,17,42095
Rhydon,37,476766
Rhydon,57,1794724
Rhydon,77,4505602
Rhydon,97,12047788
Rhydon,18,50443
Rhydon,38,517588
Rhydon,58,1892705
Rhydon,78,4688910
Rhydon,98,14152297
Rhydon,19,59832
Rhydon,39,560678
Rhydon,59,1994207
Rhydon,79,4877757
Rhydon,99,17862158
Rhydon,20,70324
Rhydon,40,606099
Rhydon,60,2099296
Rhydon,80,5072407
Rhydon,100,25203424
Chansey,1,0
Chansey,21,102475
Chansey,41,817389
Chansey,61,2760046
Chansey,81,6591478
Chansey,2,224
Chansey,22,118575
Chansey,42,880220
Chansey,62,2900623
Chansey,82,6850610
Chansey,3,322
Chansey,23,136284
Chansey,43,946196
Chansey,63,3045934
Chansey,83,7118550
Chansey,4,573
Chansey,24,155677
Chansey,44,1015392
Chansey,64,3196068
Chansey,84,7396135
Chansey,5,1054
Chansey,25,176832
Chansey,45,1087886
Chansey,65,3351111
Chansey,85,7684476
Chansey,6,1841
Chansey,26,199824
Chansey,46,1163757
Chansey,66,3511154
Chansey,86,7985070
Chansey,7,3012
Chansey,27,224730
Chansey,47,1243080
Chansey,67,3676292
Chansey,87,8299985
Chansey,8,4642
Chansey,28,251628
Chansey,48,1325934
Chansey,68,3846620
Chansey,88,8632122
Chansey,9,6808
Chansey,29,280593
Chansey,49,1412397
Chansey,69,4022238
Chansey,89,8985655
Chansey,10,9586
Chansey,30,311702
Chansey,50,1502546
Chansey,70,4203252
Chansey,90,9366716
Chansey,11,13054
Chansey,31,345033
Chansey,51,1596459
Chansey,71,4389774
Chansey,91,9784554
Chansey,12,17287
Chansey,32,380662
Chansey,52,1694216
Chansey,72,4581920
Chansey,92,10253499
Chansey,13,22363
Chansey,33,418665
Chansey,53,1795894
Chansey,73,4779820
Chansey,93,10796460
Chansey,14,28357
Chansey,34,459119
Chansey,54,1901573
Chansey,74,4983614
Chansey,94,11451362
Chansey,15,35347
Chansey,35,502101
Chansey,55,2011331
Chansey,75,5193455
Chansey,95,12283568
Chansey,16,43409
Chansey,36,547689
Chansey,56,2125248
Chansey,76,5409519
Chansey,96,13411164
Chansey,17,52619
Chansey,37,595957
Chansey,57,2243405
Chansey,77,5632002
Chansey,97,15059735
Chansey,18,63054
Chansey,38,646985
Chansey,58,2365881
Chansey,78,5861137
Chansey,98,17690371
Chansey,19,74790
Chansey,39,700848
Chansey,59,2492759
Chansey,79,6097196
Chansey,99,22327698
Chansey,20,87905
Chansey,40,757624
Chansey,60,2624120
Chansey,80,6340509
Chansey,100,31504281
Tangela,1,0
Tangela,21,66709
Tangela,41,532104
Tangela,61,1796736
Tangela,81,4290923
Tangela,2,146
Tangela,22,77190
Tangela,42,573006
Tangela,62,1888248
Tangela,82,4459613
Tangela,3,209
Tangela,23,88718
Tangela,43,615955
Tangela,63,1982843
Tangela,83,4634036
Tangela,4,373
Tangela,24,101343
Tangela,44,661000
Tangela,64,2080577
Tangela,84,4814739
Tangela,5,686
Tangela,25,115114
Tangela,45,708193
Tangela,65,2181507
Tangela,85,5002443
Tangela,6,1198
Tangela,26,130081
Tangela,46,757583
Tangela,66,2285692
Tangela,86,5198124
Tangela,7,1960
Tangela,27,146295
Tangela,47,809220
Tangela,67,2393194
Tangela,87,5403127
Tangela,8,3021
Tangela,28,163804
Tangela,48,863157
Tangela,68,2504074
Tangela,88,5619342
Tangela,9,4431
Tangela,29,182660
Tangela,49,919442
Tangela,69,2618398
Tangela,89,5849485
Tangela,10,6240
Tangela,30,202912
Tangela,50,978128
Tangela,70,2736235
Tangela,90,6097548
Tangela,11,8498
Tangela,31,224610
Tangela,51,1039264
Tangela,71,2857656
Tangela,91,6369552
Tangela,12,11254
Tangela,32,247803
Tangela,52,1102901
Tangela,72,2982740
Tangela,92,6674826
Tangela,13,14558
Tangela,33,272542
Tangela,53,1169092
Tangela,73,3111569
Tangela,93,7028283
Tangela,14,18460
Tangela,34,298877
Tangela,54,1237886
Tangela,74,3244235
Tangela,94,7454612
Tangela,15,23010
Tangela,35,326858
Tangela,55,1309337
Tangela,75,3380837
Tangela,95,7996362
Tangela,16,28258
Tangela,36,356534
Tangela,56,1383495
Tangela,76,3521490
Tangela,96,8730404
Tangela,17,34254
Tangela,37,387956
Tangela,57,1460412
Tangela,77,3666323
Tangela,97,9803592
Tangela,18,41047
Tangela,38,421174
Tangela,58,1540142
Tangela,78,3815485
Tangela,98,11516085
Tangela,19,48687
Tangela,39,456238
Tangela,59,1622737
Tangela,79,3969155
Tangela,99,14534893
Tangela,20,57224
Tangela,40,493198
Tangela,60,1708250
Tangela,80,4127547
Tangela,100,20508669
Kangaskhan,1,0
Kangaskhan,21,70325
Kangaskhan,41,560953
Kangaskhan,61,1894149
Kangaskhan,81,4523563
Kangaskhan,2,154
Kangaskhan,22,81375
Kangaskhan,42,604073
Kangaskhan,62,1990623
Kangaskhan,82,4701399
Kangaskhan,3,221
Kangaskhan,23,93528
Kangaskhan,43,649350
Kangaskhan,63,2090347
Kangaskhan,83,4885279
Kangaskhan,4,393
Kangaskhan,24,106837
Kangaskhan,44,696837
Kangaskhan,64,2193380
Kangaskhan,84,5075779
Kangaskhan,5,723
Kangaskhan,25,121355
Kangaskhan,45,746589
Kangaskhan,65,2299782
Kangaskhan,85,5273660
Kangaskhan,6,1263
Kangaskhan,26,137134
Kangaskhan,46,798656
Kangaskhan,66,2409616
Kangaskhan,86,5479950
Kangaskhan,7,2067
Kangaskhan,27,154226
Kangaskhan,47,853094
Kangaskhan,67,2522945
Kangaskhan,87,5696068
Kangaskhan,8,3185
Kangaskhan,28,172685
Kangaskhan,48,909954
Kangaskhan,68,2639837
Kangaskhan,88,5924005
Kangaskhan,9,4672
Kangaskhan,29,192564
Kangaskhan,49,969292
Kangaskhan,69,2760359
Kangaskhan,89,6166626
Kangaskhan,10,6579
Kangaskhan,30,213913
Kangaskhan,50,1031159
Kangaskhan,70,2884585
Kangaskhan,90,6428138
Kangaskhan,11,8958
Kangaskhan,31,236787
Kangaskhan,51,1095609
Kangaskhan,71,3012590
Kangaskhan,91,6714890
Kangaskhan,12,11864
Kangaskhan,32,261238
Kangaskhan,52,1162697
Kangaskhan,72,3144455
Kangaskhan,92,7036715
Kangaskhan,13,15347
Kangaskhan,33,287319
Kangaskhan,53,1232476
Kangaskhan,73,3280269
Kangaskhan,93,7409335
Kangaskhan,14,19461
Kangaskhan,34,315081
Kangaskhan,54,1305001
Kangaskhan,74,3420127
Kangaskhan,94,7858778
Kangaskhan,15,24258
Kangaskhan,35,344579
Kangaskhan,55,1380325
Kangaskhan,75,3564136
Kangaskhan,95,8429899
Kangaskhan,16,29790
Kangaskhan,36,375865
Kangaskhan,56,1458503
Kangaskhan,76,3712415
Kangaskhan,96,9203740
Kangaskhan,17,36111
Kangaskhan,37,408990
Kangaskhan,57,1539591
Kangaskhan,77,3865099
Kangaskhan,97,10335112
Kangaskhan,18,43272
Kangaskhan,38,444009
Kangaskhan,58,1623644
Kangaskhan,78,4022349
Kangaskhan,98,12140451
Kangaskhan,19,51327
Kangaskhan,39,480974
Kangaskhan,59,1710717
Kangaskhan,79,4184350
Kangaskhan,99,15322930
Kangaskhan,20,60327
Kangaskhan,40,519938
Kangaskhan,60,1800866
Kangaskhan,80,4351329
Kangaskhan,100,21620585
Horsea,1,0
Horsea,21,33354
Horsea,41,266052
Horsea,61,898368
Horsea,81,2145461
Horsea,2,73
Horsea,22,38595
Horsea,42,286503
Horsea,62,944124
Horsea,82,2229806
Horsea,3,104
Horsea,23,44359
Horsea,43,307977
Horsea,63,991421
Horsea,83,2317018
Horsea,4,186
Horsea,24,50671
Horsea,44,330500
Horsea,64,1040288
Horsea,84,2407369
Horsea,5,343
Horsea,25,57557
Horsea,45,354096
Horsea,65,1090753
Horsea,85,2501221
Horsea,6,599
Horsea,26,65040
Horsea,46,378791
Horsea,66,1142846
Horsea,86,2599062
Horsea,7,980
Horsea,27,73147
Horsea,47,404610
Horsea,67,1196597
Horsea,87,2701563
Horsea,8,1510
Horsea,28,81902
Horsea,48,431578
Horsea,68,1252037
Horsea,88,2809671
Horsea,9,2215
Horsea,29,91330
Horsea,49,459721
Horsea,69,1309199
Horsea,89,2924742
Horsea,10,3120
Horsea,30,101456
Horsea,50,489064
Horsea,70,1368117
Horsea,90,3048774
Horsea,11,4249
Horsea,31,112305
Horsea,51,519632
Horsea,71,1428828
Horsea,91,3184776
Horsea,12,5627
Horsea,32,123901
Horsea,52,551450
Horsea,72,1491370
Horsea,92,3337413
Horsea,13,7279
Horsea,33,136271
Horsea,53,584546
Horsea,73,1555784
Horsea,93,3514141
Horsea,14,9230
Horsea,34,149438
Horsea,54,618943
Horsea,74,1622117
Horsea,94,3727306
Horsea,15,11505
Horsea,35,163429
Horsea,55,654668
Horsea,75,1690418
Horsea,95,3998181
Horsea,16,14129
Horsea,36,178267
Horsea,56,691747
Horsea,76,1760745
Horsea,96,4365202
Horsea,17,17127
Horsea,37,193978
Horsea,57,730206
Horsea,77,1833161
Horsea,97,4901796
Horsea,18,20523
Horsea,38,210587
Horsea,58,770071
Horsea,78,1907742
Horsea,98,5758042
Horsea,19,24343
Horsea,39,228119
Horsea,59,811368
Horsea,79,1984577
Horsea,99,7267446
Horsea,20,28612
Horsea,40,246599
Horsea,60,854125
Horsea,80,2063773
Horsea,100,10254334
Seadra,1,0
Seadra,21,62288
Seadra,41,496844
Seadra,61,1677675
Seadra,81,4006585
Seadra,2,136
Seadra,22,72075
Seadra,42,535036
Seadra,62,1763124
Seadra,82,4164096
Seadra,3,195
Seadra,23,82839
Seadra,43,575138
Seadra,63,1851450
Seadra,83,4326962
Seadra,4,348
Seadra,24,94627
Seadra,44,617199
Seadra,64,1942708
Seadra,84,4495690
Seadra,5,640
Seadra,25,107486
Seadra,45,661264
Seadra,65,2036949
Seadra,85,4670956
Seadra,6,1119
Seadra,26,121461
Seadra,46,707381
Seadra,66,2134231
Seadra,86,4853670
Seadra,7,1830
Seadra,27,136600
Seadra,47,755597
Seadra,67,2234609
Seadra,87,5045089
Seadra,8,2821
Seadra,28,152950
Seadra,48,805960
Seadra,68,2338141
Seadra,88,5246976
Seadra,9,4138
Seadra,29,170556
Seadra,49,858515
Seadra,69,2444890
Seadra,89,5461868
Seadra,10,5827
Seadra,30,189466
Seadra,50,913312
Seadra,70,2554918
Seadra,90,5693494
Seadra,11,7935
Seadra,31,209726
Seadra,51,970397
Seadra,71,2668294
Seadra,91,5947474
Seadra,12,10508
Seadra,32,231382
Seadra,52,1029817
Seadra,72,2785089
Seadra,92,6232519
Seadra,13,13593
Seadra,33,254482
Seadra,53,1091622
Seadra,73,2905381
Seadra,93,6562554
Seadra,14,17237
Seadra,34,279072
Seadra,54,1155858
Seadra,74,3029255
Seadra,94,6960631
Seadra,15,21485
Seadra,35,305199
Seadra,55,1222573
Seadra,75,3156806
Seadra,95,7466482
Seadra,16,26385
Seadra,36,332909
Seadra,56,1291817
Seadra,76,3288139
Seadra,96,8151884
Seadra,17,31984
Seadra,37,362248
Seadra,57,1363638
Seadra,77,3423374
Seadra,97,9153957
Seadra,18,38327
Seadra,38,393265
Seadra,58,1438085
Seadra,78,3562652
Seadra,98,10752970
Seadra,19,45461
Seadra,39,426005
Seadra,59,1515206
Seadra,79,3706139
Seadra,99,13571738
Seadra,20,53432
Seadra,40,460516
Seadra,60,1595053
Seadra,80,3854034
Seadra,100,19149661
Goldeen,1,0
Goldeen,21,44606
Goldeen,41,355804
Goldeen,61,1201432
Goldeen,81,2869231
Goldeen,2,97
Goldeen,22,51615
Goldeen,42,383154
Goldeen,62,1262624
Goldeen,82,2982030
Goldeen,3,140
Goldeen,23,59323
Goldeen,43,411873
Goldeen,63,1325877
Goldeen,83,3098663
Goldeen,4,249
Goldeen,24,67765
Goldeen,44,441994
Goldeen,64,1391229
Goldeen,84,3219494
Goldeen,5,458
Goldeen,25,76973
Goldeen,45,473550
Goldeen,65,1458718
Goldeen,85,3345007
Goldeen,6,801
Goldeen,26,86982
Goldeen,46,506576
Goldeen,66,1528385
Goldeen,86,3475854
Goldeen,7,1311
Goldeen,27,97823
Goldeen,47,541105
Goldeen,67,1600268
Goldeen,87,3612934
Goldeen,8,2020
Goldeen,28,109532
Goldeen,48,577171
Goldeen,68,1674411
Goldeen,88,3757512
Goldeen,9,2963
Goldeen,29,122140
Goldeen,49,614808
Goldeen,69,1750856
Goldeen,89,3911402
Goldeen,10,4173
Goldeen,30,135682
Goldeen,50,654049
Goldeen,70,1829651
Goldeen,90,4077276
Goldeen,11,5682
Goldeen,31,150191
Goldeen,51,694929
Goldeen,71,1910842
Goldeen,91,4259158
Goldeen,12,7525
Goldeen,32,165700
Goldeen,52,737482
Goldeen,72,1994483
Goldeen,92,4463287
Goldeen,13,9734
Goldeen,33,182242
Goldeen,53,781742
Goldeen,73,2080627
Goldeen,93,4699635
Goldeen,14,12344
Goldeen,34,199851
Goldeen,54,827743
Goldeen,74,2169338
Goldeen,94,4984710
Goldeen,15,15386
Goldeen,35,218561
Goldeen,55,875520
Goldeen,75,2260680
Goldeen,95,5346965
Goldeen,16,18895
Goldeen,36,238405
Goldeen,56,925108
Goldeen,76,2354731
Goldeen,96,5837800
Goldeen,17,22904
Goldeen,37,259416
Goldeen,57,976541
Goldeen,77,2451577
Goldeen,97,6555414
Goldeen,18,27447
Goldeen,38,281628
Goldeen,58,1029854
Goldeen,78,2551318
Goldeen,98,7700514
Goldeen,19,32556
Goldeen,39,305075
Goldeen,59,1085083
Goldeen,79,2654073
Goldeen,99,9719115
Goldeen,20,38264
Goldeen,40,329789
Goldeen,60,1142264
Goldeen,80,2759986
Goldeen,100,13713628
Seaking,1,0
Seaking,21,68316
Seaking,41,544926
Seaking,61,1840031
Seaking,81,4394319
Seaking,2,149
Seaking,22,79050
Seaking,42,586813
Seaking,62,1933748
Seaking,82,4567073
Seaking,3,214
Seaking,23,90856
Seaking,43,630797
Seaking,63,2030623
Seaking,83,4745700
Seaking,4,382
Seaking,24,103785
Seaking,44,676928
Seaking,64,2130712
Seaking,84,4930757
Seaking,5,702
Seaking,25,117888
Seaking,45,725257
Seaking,65,2234074
Seaking,85,5122984
Seaking,6,1227
Seaking,26,133216
Seaking,46,775838
Seaking,66,2340769
Seaking,86,5323380
Seaking,7,2008
Seaking,27,149820
Seaking,47,828720
Seaking,67,2450861
Seaking,87,5533323
Seaking,8,3094
Seaking,28,167752
Seaking,48,883956
Seaking,68,2564413
Seaking,88,5754748
Seaking,9,4538
Seaking,29,187062
Seaking,49,941598
Seaking,69,2681492
Seaking,89,5990436
Seaking,10,6391
Seaking,30,207801
Seaking,50,1001697
Seaking,70,2802168
Seaking,90,6244477
Seaking,11,8702
Seaking,31,230022
Seaking,51,1064306
Seaking,71,2926516
Seaking,91,6523036
Seaking,12,11525
Seaking,32,253774
Seaking,52,1129477
Seaking,72,3054613
Seaking,92,6835666
Seaking,13,14908
Seaking,33,279110
Seaking,53,1197263
Seaking,73,3186547
Seaking,93,7197640
Seaking,14,18905
Seaking,34,306079
Seaking,54,1267715
Seaking,74,3322409
Seaking,94,7634241
Seaking,15,23565
Seaking,35,334734
Seaking,55,1340887
Seaking,75,3462303
Seaking,95,8189045
Seaking,16,28939
Seaking,36,365126
Seaking,56,1416832
Seaking,76,3606346
Seaking,96,8940776
Seaking,17,35079
Seaking,37,397305
Seaking,57,1495603
Seaking,77,3754668
Seaking,97,10039823
Seaking,18,42036
Seaking,38,431323
Seaking,58,1577254
Seaking,78,3907425
Seaking,98,11793581
Seaking,19,49860
Seaking,39,467232
Seaking,59,1661839
Seaking,79,4064797
Seaking,99,14885132
Seaking,20,58603
Seaking,40,505082
Seaking,60,1749413
Seaking,80,4227006
Seaking,100,21002854
Staryu,1,0
Staryu,21,42597
Staryu,41,339777
Staryu,61,1147313
Staryu,81,2739987
Staryu,2,93
Staryu,22,49290
Staryu,42,365895
Staryu,62,1205749
Staryu,82,2847704
Staryu,3,133
Staryu,23,56651
Staryu,43,393320
Staryu,63,1266153
Staryu,83,2959083
Staryu,4,238
Staryu,24,64713
Staryu,44,422084
Staryu,64,1328561
Staryu,84,3074472
Staryu,5,438
Staryu,25,73506
Staryu,45,452219
Staryu,65,1393010
Staryu,85,3194331
Staryu,6,765
Staryu,26,83064
Staryu,46,483757
Staryu,66,1459538
Staryu,86,3319284
Staryu,7,1252
Staryu,27,93417
Staryu,47,516731
Staryu,67,1528184
Staryu,87,3450189
Staryu,8,1929
Staryu,28,104598
Staryu,48,551172
Staryu,68,1598987
Staryu,88,3588254
Staryu,9,2830
Staryu,29,116638
Staryu,49,587114
Staryu,69,1671989
Staryu,89,3735213
Staryu,10,3985
Staryu,30,129570
Staryu,50,624587
Staryu,70,1747234
Staryu,90,3893615
Staryu,11,5426
Staryu,31,143425
Staryu,51,663626
Staryu,71,1824768
Staryu,91,4067304
Staryu,12,7186
Staryu,32,158236
Staryu,52,704262
Staryu,72,1904641
Staryu,92,4262238
Staryu,13,9296
Staryu,33,174033
Staryu,53,746528
Staryu,73,1986905
Staryu,93,4487940
Staryu,14,11787
Staryu,34,190849
Staryu,54,790457
Staryu,74,2071620
Staryu,94,4760174
Staryu,15,14693
Staryu,35,208716
Staryu,55,836082
Staryu,75,2158848
Staryu,95,5106110
Staryu,16,18044
Staryu,36,227666
Staryu,56,883436
Staryu,76,2248662
Staryu,96,5574836
Staryu,17,21873
Staryu,37,247731
Staryu,57,932552
Staryu,77,2341146
Staryu,97,6260125
Staryu,18,26210
Staryu,38,268942
Staryu,58,983464
Staryu,78,2436394
Staryu,98,7353644
Staryu,19,31089
Staryu,39,291333
Staryu,59,1036205
Staryu,79,2534520
Staryu,99,9281317
Staryu,20,36541
Staryu,40,314933
Staryu,60,1090810
Staryu,80,2635662
Staryu,100,13095897
Starmie,1,0
Starmie,21,83185
Starmie,41,663527
Starmie,61,2240508
Starmie,81,5350729
Starmie,2,182
Starmie,22,96255
Starmie,42,714532
Starmie,62,2354623
Starmie,82,5561084
Starmie,3,261
Starmie,23,110630
Starmie,43,768088
Starmie,63,2472582
Starmie,83,5778588
Starmie,4,465
Starmie,24,126373
Starmie,44,824259
Starmie,64,2594455
Starmie,84,6003921
Starmie,5,855
Starmie,25,143546
Starmie,45,883108
Starmie,65,2720313
Starmie,85,6237986
Starmie,6,1495
Starmie,26,162210
Starmie,46,944696
Starmie,66,2850231
Starmie,86,6481998
Starmie,7,2445
Starmie,27,182428
Starmie,47,1009088
Starmie,67,2984284
Starmie,87,6737635
Starmie,8,3768
Starmie,28,204262
Starmie,48,1076346
Starmie,68,3122550
Starmie,88,7007252
Starmie,9,5526
Starmie,29,227775
Starmie,49,1146534
Starmie,69,3265111
Starmie,89,7294237
Starmie,10,7782
Starmie,30,253029
Starmie,50,1219713
Starmie,70,3412052
Starmie,90,7603570
Starmie,11,10597
Starmie,31,280086
Starmie,51,1295949
Starmie,71,3563463
Starmie,91,7942755
Starmie,12,14033
Starmie,32,309008
Starmie,52,1375305
Starmie,72,3719441
Starmie,92,8323428
Starmie,13,18153
Starmie,33,339857
Starmie,53,1457843
Starmie,73,3880089
Starmie,93,8764185
Starmie,14,23019
Starmie,34,372696
Starmie,54,1543629
Starmie,74,4045522
Starmie,94,9295811
Starmie,15,28693
Starmie,35,407588
Starmie,55,1632727
Starmie,75,4215864
Starmie,95,9971367
Starmie,16,35238
Starmie,36,444594
Starmie,56,1725201
Starmie,76,4391256
Starmie,96,10886709
Starmie,17,42714
Starmie,37,483777
Starmie,57,1821117
Starmie,77,4571860
Starmie,97,12224962
Starmie,18,51185
Starmie,38,525199
Starmie,58,1920539
Starmie,78,4757864
Starmie,98,14360419
Starmie,19,60712
Starmie,39,568924
Starmie,59,2023534
Starmie,79,4949489
Starmie,99,18124837
Starmie,20,71358
Starmie,40,615012
Starmie,60,2130168
Starmie,80,5147001
Starmie,100,25574063
Mr,1,0
Mr,21,54653
Mr,41,435940
Mr,61,1472025
Mr,81,3515455
Mr,2,119
Mr,22,63240
Mr,42,469451
Mr,62,1546999
Mr,82,3653659
Mr,3,171
Mr,23,72685
Mr,43,504637
Mr,63,1624498
Mr,83,3796560
Mr,4,305
Mr,24,83028
Mr,44,541542
Mr,64,1704569
Mr,84,3944605
Mr,5,562
Mr,25,94310
Mr,45,580206
Mr,65,1787259
Mr,85,4098387
Mr,6,982
Mr,26,106572
Mr,46,620670
Mr,66,1872615
Mr,86,4258704
Mr,7,1606
Mr,27,119856
Mr,47,662976
Mr,67,1960689
Mr,87,4426658
Mr,8,2475
Mr,28,134201
Mr,48,707165
Mr,68,2051530
Mr,88,4603798
Mr,9,3630
Mr,29,149649
Mr,49,753278
Mr,69,2145193
Mr,89,4792349
Mr,10,5112
Mr,30,166241
Mr,50,801357
Mr,70,2241734
Mr,90,4995582
Mr,11,6962
Mr,31,184017
Mr,51,851445
Mr,71,2341212
Mr,91,5218428
Mr,12,9220
Mr,32,203019
Mr,52,903582
Mr,72,2443691
Mr,92,5468532
Mr,13,11927
Mr,33,223288
Mr,53,957810
Mr,73,2549237
Mr,93,5758112
Mr,14,15124
Mr,34,244863
Mr,54,1014172
Mr,74,2657927
Mr,94,6107393
Mr,15,18852
Mr,35,267787
Mr,55,1072710
Mr,75,2769843
Mr,95,6551236
Mr,16,23151
Mr,36,292100
Mr,56,1133465
Mr,76,2885076
Mr,96,7152620
Mr,17,28063
Mr,37,317844
Mr,57,1196482
Mr,77,3003734
Mr,97,8031859
Mr,18,33628
Mr,38,345058
Mr,58,1261803
Mr,78,3125940
Mr,98,9434864
Mr,19,39888
Mr,39,373785
Mr,59,1329471
Mr,79,3251838
Mr,99,11908105
Mr,20,46882
Mr,40,404066
Mr,60,1399530
Mr,80,3381604
Mr,100,16802283
